Gmt time,Open,High,Low,Close,Volume
21.11.2017 20:00:00.000,3.96650,3.96677,3.95413,3.95826,3331.6399
21.11.2017 21:00:00.000,3.95827,3.96053,3.95781,3.95917,1167.08
21.11.2017 22:00:00.000,3.96012,3.97089,3.95863,3.96533,263.46
21.11.2017 23:00:00.000,3.96694,3.96695,3.95846,3.96246,1030.12
22.11.2017 00:00:00.000,3.96282,3.96561,3.96134,3.96462,757.34
22.11.2017 01:00:00.000,3.96438,3.97059,3.96282,3.96386,997.73
22.11.2017 02:00:00.000,3.96387,3.96496,3.96325,3.96332,547.87
22.11.2017 03:00:00.000,3.96332,3.96406,3.96187,3.96385,398
22.11.2017 04:00:00.000,3.96402,3.96855,3.96321,3.96745,1820.45
22.11.2017 05:00:00.000,3.96745,3.98404,3.96693,3.97773,3543.4199
22.11.2017 06:00:00.000,3.97772,3.97994,3.96767,3.97050,2395.27
22.11.2017 07:00:00.000,3.97050,3.97359,3.96373,3.96420,5248.5801
22.11.2017 08:00:00.000,3.96424,3.96564,3.95402,3.96200,8888.8701
22.11.2017 09:00:00.000,3.96197,3.96542,3.95868,3.96194,7132.1802
22.11.2017 10:00:00.000,3.96194,3.96503,3.96088,3.96299,4967.0498
22.11.2017 11:00:00.000,3.96292,3.96945,3.96238,3.96713,6711.4399
22.11.2017 12:00:00.000,3.96713,3.97810,3.96534,3.96669,6597.6499
22.11.2017 13:00:00.000,3.96673,3.96928,3.95920,3.96704,8965.5996
22.11.2017 14:00:00.000,3.96704,3.96827,3.94291,3.94791,9029.96
22.11.2017 15:00:00.000,3.94791,3.95075,3.94060,3.94060,9147.71
22.11.2017 16:00:00.000,3.94057,3.94072,3.92813,3.93334,6372.0601
22.11.2017 17:00:00.000,3.93343,3.93754,3.93120,3.93198,2963.3701
22.11.2017 18:00:00.000,3.93196,3.93565,3.93064,3.93454,2427.24
22.11.2017 19:00:00.000,3.93454,3.93470,3.92232,3.92298,4448.5498
22.11.2017 20:00:00.000,3.92298,3.92728,3.92122,3.92183,4715.1802
22.11.2017 21:00:00.000,3.92182,3.92189,3.91571,3.92059,2134.96
22.11.2017 22:00:00.000,3.92054,3.92391,3.91954,3.92008,641.75
22.11.2017 23:00:00.000,3.92007,3.92017,3.91882,3.91958,682.61
23.11.2017 00:00:00.000,3.91958,3.91963,3.91459,3.91768,913.42
23.11.2017 01:00:00.000,3.91769,3.92508,3.91719,3.92445,1612.08
23.11.2017 02:00:00.000,3.92450,3.92504,3.92434,3.92492,2916.5801
23.11.2017 03:00:00.000,3.92493,3.92609,3.92206,3.92492,1807.71
23.11.2017 04:00:00.000,3.92492,3.92751,3.92466,3.92751,1437.02
23.11.2017 05:00:00.000,3.92751,3.93952,3.92747,3.93869,2525.4099
23.11.2017 06:00:00.000,3.93870,3.94793,3.93441,3.94706,3226.21
23.11.2017 07:00:00.000,3.94720,3.94767,3.93145,3.93630,4502.9702
23.11.2017 08:00:00.000,3.93630,3.93735,3.90520,3.91046,9546.3799
23.11.2017 09:00:00.000,3.91049,3.92730,3.90585,3.91504,7447.6099
23.11.2017 10:00:00.000,3.91501,3.91759,3.90582,3.90766,5762.3701
23.11.2017 11:00:00.000,3.90766,3.91802,3.90127,3.91647,6154.73
23.11.2017 12:00:00.000,3.91646,3.92965,3.91467,3.92252,5902.3301
23.11.2017 13:00:00.000,3.92252,3.92410,3.91433,3.92045,5654.5098
23.11.2017 14:00:00.000,3.92051,3.92364,3.91802,3.92020,4342.7002
23.11.2017 15:00:00.000,3.92020,3.92525,3.91621,3.92354,3740.1599
23.11.2017 16:00:00.000,3.92355,3.92739,3.91754,3.92271,6065.8198
23.11.2017 17:00:00.000,3.92266,3.92511,3.91570,3.92246,6532.4399
23.11.2017 18:00:00.000,3.92283,3.92531,3.91566,3.92463,4069.96
23.11.2017 19:00:00.000,3.92463,3.92555,3.92302,3.92531,1830.96
23.11.2017 20:00:00.000,3.92530,3.92536,3.92437,3.92485,1421.9301
23.11.2017 21:00:00.000,3.92484,3.92679,3.92287,3.92499,697.85
23.11.2017 22:00:00.000,3.92496,3.92505,3.92417,3.92432,53.25
23.11.2017 23:00:00.000,3.92348,3.92452,3.92348,3.92442,508.5
24.11.2017 00:00:00.000,3.92421,3.92900,3.92395,3.92883,933.04
24.11.2017 01:00:00.000,3.92875,3.92897,3.92204,3.92735,1325.53
24.11.2017 02:00:00.000,3.92749,3.92871,3.92260,3.92266,2086.72
24.11.2017 03:00:00.000,3.92266,3.92917,3.92220,3.92715,2505.7
24.11.2017 04:00:00.000,3.92714,3.92928,3.92714,3.92928,1515.73
24.11.2017 05:00:00.000,3.92928,3.93516,3.92870,3.93278,2054.8101
24.11.2017 06:00:00.000,3.93279,3.94046,3.93129,3.93480,2263.77
24.11.2017 07:00:00.000,3.93480,3.93742,3.92234,3.93566,4302.2402
24.11.2017 08:00:00.000,3.93566,3.94450,3.93205,3.94398,6999.96
24.11.2017 09:00:00.000,3.94405,3.94937,3.93942,3.94904,5590.9399
24.11.2017 10:00:00.000,3.94904,3.95491,3.94804,3.95369,3652.47
24.11.2017 11:00:00.000,3.95369,3.95369,3.94064,3.94174,5094.7798
24.11.2017 12:00:00.000,3.94172,3.94306,3.93649,3.94250,5896.1201
24.11.2017 13:00:00.000,3.94247,3.94894,3.93913,3.93969,6049.1401
24.11.2017 14:00:00.000,3.93973,3.94424,3.93696,3.94298,5905.21
24.11.2017 15:00:00.000,3.94298,3.94435,3.92957,3.93452,6421.6201
24.11.2017 16:00:00.000,3.93456,3.94288,3.93339,3.94028,4373.1099
24.11.2017 17:00:00.000,3.94033,3.95063,3.93910,3.94443,9457.8701
24.11.2017 18:00:00.000,3.94437,3.95420,3.94435,3.95411,1983.46
24.11.2017 19:00:00.000,3.95411,3.95988,3.94628,3.95707,3898.4299
24.11.2017 20:00:00.000,3.95717,3.95952,3.94078,3.94267,4047.8401
24.11.2017 21:00:00.000,3.95724,3.96227,3.94947,3.96084,151.52
24.11.2017 22:00:00.000,3.96084,3.96084,3.96084,3.96084,0
24.11.2017 23:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 00:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 01:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 02:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 03:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 04:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 05:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 06:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 07:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 08:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 09:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 10:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 11:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 12:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 13:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 14:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 15:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 16:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 17:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 18:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 19:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 20:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 21:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 22:00:00.000,3.96084,3.96084,3.96084,3.96084,0
25.11.2017 23:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 00:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 01:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 02:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 03:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 04:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 05:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 06:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 07:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 08:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 09:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 10:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 11:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 12:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 13:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 14:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 15:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 16:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 17:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 18:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 19:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 20:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 21:00:00.000,3.96084,3.96084,3.96084,3.96084,0
26.11.2017 22:00:00.000,3.95651,3.95681,3.95611,3.95665,18
26.11.2017 23:00:00.000,3.95138,3.95809,3.95098,3.95610,1146.22
27.11.2017 00:00:00.000,3.95610,3.95642,3.94875,3.95093,1049.45
27.11.2017 01:00:00.000,3.95093,3.95223,3.94987,3.95164,1081.47
27.11.2017 02:00:00.000,3.95167,3.95185,3.94957,3.95046,731.61
27.11.2017 03:00:00.000,3.95046,3.95049,3.94243,3.94681,766.96
27.11.2017 04:00:00.000,3.94681,3.94684,3.94401,3.94531,887.92
27.11.2017 05:00:00.000,3.94534,3.94701,3.94302,3.94620,1097.12
27.11.2017 06:00:00.000,3.94631,3.94671,3.93653,3.93696,2876.9199
27.11.2017 07:00:00.000,3.93723,3.95003,3.93723,3.94835,2681.79
27.11.2017 08:00:00.000,3.94831,3.94878,3.93475,3.93790,4382.9702
27.11.2017 09:00:00.000,3.93790,3.93883,3.93548,3.93802,2153.1101
27.11.2017 10:00:00.000,3.93775,3.93852,3.91277,3.91521,3865.72
27.11.2017 11:00:00.000,3.91522,3.92263,3.90922,3.91939,4645.0601
27.11.2017 12:00:00.000,3.91942,3.92534,3.91669,3.91758,3580.8799
27.11.2017 13:00:00.000,3.91762,3.91779,3.89100,3.89128,5365.8799
27.11.2017 14:00:00.000,3.89133,3.90444,3.89133,3.90324,8122.3599
27.11.2017 15:00:00.000,3.90330,3.90717,3.89416,3.89428,3787.7
27.11.2017 16:00:00.000,3.89428,3.90129,3.88910,3.89907,4283.23
27.11.2017 17:00:00.000,3.89908,3.90331,3.89891,3.90327,2269.6201
27.11.2017 18:00:00.000,3.90327,3.90830,3.90248,3.90790,1065.76
27.11.2017 19:00:00.000,3.90791,3.91234,3.90749,3.91211,961.42
27.11.2017 20:00:00.000,3.91211,3.91230,3.90598,3.90607,1088.36
27.11.2017 21:00:00.000,3.90616,3.91114,3.90593,3.90659,1096.26
27.11.2017 22:00:00.000,3.90731,3.91249,3.90496,3.90805,634.22
27.11.2017 23:00:00.000,3.90900,3.91200,3.90557,3.90676,884.02
28.11.2017 00:00:00.000,3.90676,3.91204,3.90552,3.90710,1174.77
28.11.2017 01:00:00.000,3.90709,3.90728,3.90639,3.90713,1252.4301
28.11.2017 02:00:00.000,3.90713,3.91180,3.90668,3.91099,832.53
28.11.2017 03:00:00.000,3.91096,3.91198,3.90925,3.90989,1245.4399
28.11.2017 04:00:00.000,3.90989,3.91146,3.90819,3.90898,1410.26
28.11.2017 05:00:00.000,3.90898,3.91503,3.90862,3.91503,1683.59
28.11.2017 06:00:00.000,3.91492,3.92502,3.91356,3.91818,2540.77
28.11.2017 07:00:00.000,3.91812,3.91877,3.90627,3.91649,3318.79
28.11.2017 08:00:00.000,3.91642,3.93318,3.91017,3.92369,4798.9199
28.11.2017 09:00:00.000,3.92370,3.93406,3.92263,3.92986,6843.3799
28.11.2017 10:00:00.000,3.92987,3.93746,3.92779,3.93361,6301.3999
28.11.2017 11:00:00.000,3.93361,3.93925,3.92701,3.93134,5691.6201
28.11.2017 12:00:00.000,3.93134,3.93160,3.92524,3.92635,4231.8901
28.11.2017 13:00:00.000,3.92636,3.93504,3.91850,3.92762,8696.2803
28.11.2017 14:00:00.000,3.92762,3.95350,3.92604,3.95115,9251.6699
28.11.2017 15:00:00.000,3.95115,3.97407,3.95065,3.96045,11104.0898
28.11.2017 16:00:00.000,3.96049,3.96218,3.95246,3.95909,7533.5698
28.11.2017 17:00:00.000,3.95919,3.96342,3.95456,3.96049,2205.0801
28.11.2017 18:00:00.000,3.96046,3.96752,3.95661,3.96666,7066.3901
28.11.2017 19:00:00.000,3.96668,3.96908,3.96283,3.96637,4986.6001
28.11.2017 20:00:00.000,3.96637,3.96668,3.96278,3.96298,1735.3101
28.11.2017 21:00:00.000,3.96342,3.96568,3.96285,3.96530,993.12
28.11.2017 22:00:00.000,3.96530,3.97092,3.96530,3.96530,518.72
28.11.2017 23:00:00.000,3.96531,3.96771,3.96475,3.96760,832.13
29.11.2017 00:00:00.000,3.96774,3.96863,3.96522,3.96669,291.64
29.11.2017 01:00:00.000,3.96669,3.96850,3.96546,3.96784,1301.29
29.11.2017 02:00:00.000,3.96781,3.96839,3.96558,3.96589,787.22
29.11.2017 03:00:00.000,3.96590,3.96663,3.96474,3.96562,405.15
29.11.2017 04:00:00.000,3.96561,3.97039,3.96519,3.97036,2457.0601
29.11.2017 05:00:00.000,3.97036,3.97397,3.96816,3.96903,2896.3501
29.11.2017 06:00:00.000,3.96918,3.97009,3.95346,3.95693,4813.46
29.11.2017 07:00:00.000,3.95629,3.95828,3.94604,3.95004,5664.0898
29.11.2017 08:00:00.000,3.95004,3.95397,3.94490,3.95262,5285.6899
29.11.2017 09:00:00.000,3.95256,3.95503,3.94647,3.95391,4572.5898
29.11.2017 10:00:00.000,3.95391,3.95751,3.95277,3.95677,3089.73
29.11.2017 11:00:00.000,3.95681,3.96162,3.95549,3.95980,3950.05
29.11.2017 12:00:00.000,3.95976,3.96004,3.95667,3.95857,3237.8
29.11.2017 13:00:00.000,3.95860,3.97137,3.95556,3.96408,6963.2998
29.11.2017 14:00:00.000,3.96414,3.96808,3.95919,3.96444,5810.96
29.11.2017 15:00:00.000,3.96443,3.96935,3.96090,3.96339,4765.9502
29.11.2017 16:00:00.000,3.96337,3.97210,3.94937,3.95437,4362.7202
29.11.2017 17:00:00.000,3.95455,3.96761,3.95198,3.96246,3073.1299
29.11.2017 18:00:00.000,3.96245,3.96624,3.96127,3.96322,1628.26
29.11.2017 19:00:00.000,3.96299,3.96436,3.95716,3.95997,2803.6599
29.11.2017 20:00:00.000,3.96018,3.96150,3.95811,3.95927,1631.1899
29.11.2017 21:00:00.000,3.95938,3.96575,3.95761,3.96575,1790.2
29.11.2017 22:00:00.000,3.96575,3.96580,3.95489,3.95885,221.62
29.11.2017 23:00:00.000,3.95947,3.95947,3.95636,3.95908,381.37
30.11.2017 00:00:00.000,3.95908,3.96008,3.95892,3.95892,963.82
30.11.2017 01:00:00.000,3.95904,3.96041,3.95886,3.95998,734.86
30.11.2017 02:00:00.000,3.95998,3.96145,3.95700,3.95907,1134.03
30.11.2017 03:00:00.000,3.95918,3.95949,3.95732,3.95761,1877.97
30.11.2017 04:00:00.000,3.95761,3.95814,3.95742,3.95765,2316.5701
30.11.2017 05:00:00.000,3.95765,3.95768,3.95566,3.95675,1704.9399
30.11.2017 06:00:00.000,3.95646,3.95662,3.94251,3.94478,3333.9199
30.11.2017 07:00:00.000,3.94453,3.95221,3.94006,3.94145,6098.23
30.11.2017 08:00:00.000,3.94150,3.94759,3.93489,3.94363,7029.7598
30.11.2017 09:00:00.000,3.94361,3.94965,3.94259,3.94586,3979.5601
30.11.2017 10:00:00.000,3.94591,3.94935,3.94333,3.94469,3352.21
30.11.2017 11:00:00.000,3.94469,3.94501,3.93867,3.94057,3803.4199
30.11.2017 12:00:00.000,3.94058,3.94261,3.93495,3.93522,3593.51
30.11.2017 13:00:00.000,3.93524,3.94490,3.93154,3.94319,5217.9502
30.11.2017 14:00:00.000,3.94315,3.94315,3.92184,3.92438,6363.3501
30.11.2017 15:00:00.000,3.92439,3.92439,3.90409,3.90599,7608.2598
30.11.2017 16:00:00.000,3.90598,3.94771,3.90520,3.92950,9705.4502
30.11.2017 17:00:00.000,3.92950,3.93414,3.92217,3.92649,6848.25
30.11.2017 18:00:00.000,3.92648,3.93200,3.92527,3.92845,4676.7402
30.11.2017 19:00:00.000,3.92843,3.93157,3.92199,3.93010,2922.4099
30.11.2017 20:00:00.000,3.93004,3.93004,3.91653,3.92086,3092.99
30.11.2017 21:00:00.000,3.92077,3.92948,3.91646,3.92406,2252.29
30.11.2017 22:00:00.000,3.92443,3.92451,3.91705,3.91901,363.37
30.11.2017 23:00:00.000,3.91933,3.92010,3.91666,3.91946,1605.6899
01.12.2017 00:00:00.000,3.91942,3.92266,3.91898,3.91974,1467.97
01.12.2017 01:00:00.000,3.91974,3.92287,3.91966,3.92019,541.1
01.12.2017 02:00:00.000,3.92029,3.92483,3.92008,3.92426,1178.21
01.12.2017 03:00:00.000,3.92426,3.92543,3.92258,3.92356,1071.36
01.12.2017 04:00:00.000,3.92353,3.92357,3.92162,3.92324,1228.99
01.12.2017 05:00:00.000,3.92324,3.92905,3.92294,3.92438,2960.1101
01.12.2017 06:00:00.000,3.92435,3.93817,3.92063,3.93427,4814.29
01.12.2017 07:00:00.000,3.93418,3.94394,3.93418,3.94240,4001.1499
01.12.2017 08:00:00.000,3.94244,3.94434,3.93232,3.93662,5452.8198
01.12.2017 09:00:00.000,3.93655,3.94411,3.93349,3.94403,4432.3101
01.12.2017 10:00:00.000,3.94404,3.94744,3.94165,3.94600,3140.6799
01.12.2017 11:00:00.000,3.94597,3.94649,3.92767,3.92882,3218.4199
01.12.2017 12:00:00.000,3.92882,3.93474,3.92562,3.92743,5076.54
01.12.2017 13:00:00.000,3.92747,3.93259,3.92427,3.93043,6905.1099
01.12.2017 14:00:00.000,3.93043,3.93234,3.92028,3.92988,8072.2402
01.12.2017 15:00:00.000,3.92989,3.93188,3.92271,3.92914,9361.25
01.12.2017 16:00:00.000,3.92895,3.93002,3.91248,3.91835,10724.7695
01.12.2017 17:00:00.000,3.91835,3.92688,3.91352,3.91766,5715.1001
01.12.2017 18:00:00.000,3.91773,3.91840,3.91127,3.91149,4057.45
01.12.2017 19:00:00.000,3.91119,3.92306,3.91119,3.91483,2074.8999
01.12.2017 20:00:00.000,3.91482,3.91586,3.91367,3.91414,1045.3199
01.12.2017 21:00:00.000,3.91414,3.91765,3.91387,3.91664,1077.51
01.12.2017 22:00:00.000,3.91664,3.91664,3.91664,3.91664,0
01.12.2017 23:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 00:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 01:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 02:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 03:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 04:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 05:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 06:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 07:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 08:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 09:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 10:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 11:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 12:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 13:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 14:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 15:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 16:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 17:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 18:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 19:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 20:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 21:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 22:00:00.000,3.91664,3.91664,3.91664,3.91664,0
02.12.2017 23:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 00:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 01:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 02:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 03:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 04:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 05:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 06:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 07:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 08:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 09:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 10:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 11:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 12:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 13:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 14:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 15:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 16:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 17:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 18:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 19:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 20:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 21:00:00.000,3.91664,3.91664,3.91664,3.91664,0
03.12.2017 22:00:00.000,3.93017,3.93234,3.92751,3.92986,1574.39
03.12.2017 23:00:00.000,3.93018,3.93021,3.92416,3.92812,1293.85
04.12.2017 00:00:00.000,3.92811,3.92845,3.92288,3.92317,2042.11
04.12.2017 01:00:00.000,3.92318,3.92393,3.92129,3.92161,1396.37
04.12.2017 02:00:00.000,3.92158,3.92908,3.91804,3.92783,1176.5
04.12.2017 03:00:00.000,3.92782,3.92966,3.92723,3.92754,772.08
04.12.2017 04:00:00.000,3.92769,3.92997,3.92693,3.92977,2138.26
04.12.2017 05:00:00.000,3.92958,3.93547,3.92916,3.93507,1903.23
04.12.2017 06:00:00.000,3.93508,3.94334,3.93352,3.94188,3191.52
04.12.2017 07:00:00.000,3.94204,3.94642,3.92679,3.92851,5342.0601
04.12.2017 08:00:00.000,3.92846,3.93349,3.91790,3.91873,5554.2002
04.12.2017 09:00:00.000,3.91873,3.92425,3.91798,3.92425,2586.21
04.12.2017 10:00:00.000,3.92430,3.92850,3.92076,3.92285,2909.23
04.12.2017 11:00:00.000,3.92281,3.92336,3.90137,3.90283,4383.25
04.12.2017 12:00:00.000,3.90285,3.91022,3.90167,3.90559,3743.8
04.12.2017 13:00:00.000,3.90551,3.90565,3.89391,3.89803,6124.7798
04.12.2017 14:00:00.000,3.89798,3.90060,3.89218,3.89224,5008.1201
04.12.2017 15:00:00.000,3.89239,3.89532,3.88388,3.89253,6033.9502
04.12.2017 16:00:00.000,3.89253,3.89253,3.87697,3.88029,4878.1699
04.12.2017 17:00:00.000,3.88031,3.88161,3.86503,3.86677,4769.2998
04.12.2017 18:00:00.000,3.86677,3.87512,3.86303,3.87316,3639.9399
04.12.2017 19:00:00.000,3.87316,3.87384,3.86593,3.87318,4120.3999
04.12.2017 20:00:00.000,3.87313,3.87629,3.87079,3.87558,3846.6101
04.12.2017 21:00:00.000,3.87558,3.87742,3.87102,3.87615,2470.72
04.12.2017 22:00:00.000,3.87639,3.88130,3.86998,3.87855,1906.29
04.12.2017 23:00:00.000,3.87856,3.87922,3.87179,3.87733,961.62
05.12.2017 00:00:00.000,3.87733,3.87875,3.87604,3.87875,1054.67
05.12.2017 01:00:00.000,3.87875,3.87876,3.87658,3.87784,1406.8199
05.12.2017 02:00:00.000,3.87784,3.87827,3.87216,3.87708,1396.09
05.12.2017 03:00:00.000,3.87710,3.87881,3.87709,3.87855,316.82
05.12.2017 04:00:00.000,3.87855,3.87964,3.87821,3.87909,702.04
05.12.2017 05:00:00.000,3.87910,3.88000,3.86985,3.87564,2555.3601
05.12.2017 06:00:00.000,3.87564,3.87564,3.85992,3.86003,4828.21
05.12.2017 07:00:00.000,3.85988,3.86255,3.84312,3.86255,8104.5801
05.12.2017 08:00:00.000,3.86240,3.86620,3.85362,3.86612,6212.4702
05.12.2017 09:00:00.000,3.86612,3.87688,3.86231,3.87573,4927.1001
05.12.2017 10:00:00.000,3.87573,3.87657,3.86689,3.86696,2945.97
05.12.2017 11:00:00.000,3.86698,3.86751,3.85947,3.86588,2912.6299
05.12.2017 12:00:00.000,3.86588,3.87375,3.86485,3.87122,2526.5701
05.12.2017 13:00:00.000,3.87120,3.87120,3.85998,3.86949,3443.8601
05.12.2017 14:00:00.000,3.86949,3.87512,3.86160,3.86565,5271.21
05.12.2017 15:00:00.000,3.86562,3.86809,3.84551,3.84601,7047.23
05.12.2017 16:00:00.000,3.84590,3.84875,3.84158,3.84172,5543.9102
05.12.2017 17:00:00.000,3.84183,3.84647,3.83950,3.84601,3721.6101
05.12.2017 18:00:00.000,3.84601,3.84740,3.84300,3.84420,1650.17
05.12.2017 19:00:00.000,3.84420,3.84982,3.84241,3.84982,2762.52
05.12.2017 20:00:00.000,3.84972,3.85147,3.84413,3.84484,1838.13
05.12.2017 21:00:00.000,3.84484,3.84899,3.84054,3.84899,3336.29
05.12.2017 22:00:00.000,3.84995,3.84995,3.84487,3.84859,207.21
05.12.2017 23:00:00.000,3.84931,3.84932,3.84243,3.84323,1397.03
06.12.2017 00:00:00.000,3.84321,3.84886,3.84174,3.84828,1054.45
06.12.2017 01:00:00.000,3.84849,3.84879,3.84400,3.84660,698.19
06.12.2017 02:00:00.000,3.84650,3.84671,3.84500,3.84523,520.03
06.12.2017 03:00:00.000,3.84503,3.84514,3.84220,3.84220,920.18
06.12.2017 04:00:00.000,3.84222,3.84354,3.84100,3.84297,3139.6499
06.12.2017 05:00:00.000,3.84304,3.85385,3.84273,3.85178,3230.8301
06.12.2017 06:00:00.000,3.85054,3.85889,3.85054,3.85837,3065.3101
06.12.2017 07:00:00.000,3.85821,3.86392,3.85432,3.85620,3976.8501
06.12.2017 08:00:00.000,3.85620,3.85769,3.84695,3.85613,5423.73
06.12.2017 09:00:00.000,3.85609,3.85787,3.84915,3.85683,4745.1699
06.12.2017 10:00:00.000,3.85682,3.86338,3.85203,3.85847,4160.8999
06.12.2017 11:00:00.000,3.85837,3.86286,3.85467,3.85532,6053.0898
06.12.2017 12:00:00.000,3.85532,3.86024,3.84694,3.84845,4114.3799
06.12.2017 13:00:00.000,3.84851,3.85372,3.84467,3.85079,5201.7998
